Image,True_Label,Pred_Label
C:\Users\poplo\Desktop\DM\src\images\image_00979.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_07145.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00123.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_06152.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_06989.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_02421.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_07370.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03961.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06562.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05191.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03970.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_01950.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_07320.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00730.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06787.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06099.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_06004.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00395.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02574.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03511.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_02347.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_03300.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_02747.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_04495.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_01287.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_01332.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06044.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03147.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05078.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01412.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03810.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05428.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02249.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00607.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_07445.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06970.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_02980.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00658.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01474.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_02882.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05418.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_06757.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_03092.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_02737.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00219.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_06458.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_00582.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_05030.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03687.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02710.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01852.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03359.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_02101.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04963.jpg,0,1
C:\Users\poplo\Desktop\DM\src\images\image_02682.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00277.jpg,1,3
C:\Users\poplo\Desktop\DM\src\images\image_01414.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_01646.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05884.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03263.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_07397.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04608.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05074.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03452.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03501.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_07158.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02892.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_03867.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06145.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07143.jpg,0,3
C:\Users\poplo\Desktop\DM\src\images\image_00490.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_05254.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07094.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01082.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_07349.jpg,1,3
C:\Users\poplo\Desktop\DM\src\images\image_00151.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_06572.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_01130.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_02622.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_00840.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06525.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_07521.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_04211.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03270.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00791.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07224.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02182.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00970.jpg,0,2
C:\Users\poplo\Desktop\DM\src\images\image_04340.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_07530.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01270.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04399.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00185.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03335.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07213.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_06341.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00293.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_01773.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_01454.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02046.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03559.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04232.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05681.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_06759.jpg,2,3
C:\Users\poplo\Desktop\DM\src\images\image_05179.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00790.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_01094.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03253.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00325.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_01716.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06827.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04847.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04960.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_04759.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_04367.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03672.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_00289.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04518.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_03618.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07033.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05222.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02007.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05262.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_05124.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_06279.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03514.jpg,0,1
C:\Users\poplo\Desktop\DM\src\images\image_02792.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06522.jpg,1,4
C:\Users\poplo\Desktop\DM\src\images\image_05739.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_07102.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_06656.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03373.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05310.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06074.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06904.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04261.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_00755.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_07573.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01930.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03755.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_06519.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05007.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05413.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00619.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_07294.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04854.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_05156.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_03310.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04323.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_05045.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02151.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03584.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_03055.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_07479.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_04076.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02266.jpg,4,1
C:\Users\poplo\Desktop\DM\src\images\image_02131.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05231.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_05612.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00353.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_01698.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03597.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_06355.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05993.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01505.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_02814.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00052.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04092.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_01990.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05070.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01423.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00771.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06898.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_02355.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04561.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03614.jpg,4,3
C:\Users\poplo\Desktop\DM\src\images\image_01831.jpg,3,5
C:\Users\poplo\Desktop\DM\src\images\image_06910.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03926.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03113.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03121.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00768.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03217.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05990.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04052.jpg,0,4
C:\Users\poplo\Desktop\DM\src\images\image_01390.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_01490.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_01188.jpg,3,2
C:\Users\poplo\Desktop\DM\src\images\image_02193.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05906.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_03822.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_00181.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_03528.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_07017.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02817.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06350.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03674.jpg,3,1
C:\Users\poplo\Desktop\DM\src\images\image_00598.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_06371.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01989.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06976.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05536.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01608.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05817.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02111.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05518.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04549.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05617.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00603.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02991.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_02057.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04450.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_02855.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05387.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_02954.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00254.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_06942.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_04093.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06057.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03598.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04365.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_05090.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02963.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_07007.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_05228.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06220.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_05172.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_01101.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_07133.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_05725.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_02109.jpg,2,3
C:\Users\poplo\Desktop\DM\src\images\image_04667.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_00803.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_04819.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_02883.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_00232.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01853.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01317.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_06010.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03191.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00518.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_01187.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03183.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00545.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01437.jpg,0,1
C:\Users\poplo\Desktop\DM\src\images\image_00579.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03696.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_04969.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00420.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_06939.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03079.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04166.jpg,1,4
C:\Users\poplo\Desktop\DM\src\images\image_03376.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05288.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_05192.jpg,2,3
C:\Users\poplo\Desktop\DM\src\images\image_04384.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00457.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_06676.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_05327.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04638.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_01496.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_00887.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_03712.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_00565.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01062.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_02030.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_04271.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_04805.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_03222.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01923.jpg,2,2
C:\Users\poplo\Desktop\DM\src\images\image_04146.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_03666.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_05126.jpg,3,2
C:\Users\poplo\Desktop\DM\src\images\image_01018.jpg,3,3
C:\Users\poplo\Desktop\DM\src\images\image_01633.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05448.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05955.jpg,5,5
C:\Users\poplo\Desktop\DM\src\images\image_06103.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_00842.jpg,4,4
C:\Users\poplo\Desktop\DM\src\images\image_00339.jpg,0,0
C:\Users\poplo\Desktop\DM\src\images\image_05557.jpg,1,1
C:\Users\poplo\Desktop\DM\src\images\image_06592.jpg,0,4
C:\Users\poplo\Desktop\DM\src\images\image_03754.jpg,3,3
